0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.117929999999999646e-01, 1.579272000000000009e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.706809999999999494e-01, 1.652730000000000032e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.237030000000000074e-01, 1.713610000000000078e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.719789999999999819e-01, 1.761449000000000042e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.166619999999999990e-01, 1.795881000000000061e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.589359999999999939e-01, 1.816645999999999983e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 1.823585999999999929e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.589359999999999939e-01, 1.816645999999999983e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.166619999999999990e-01, 1.795881000000000061e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.719789999999999819e-01, 1.761449000000000042e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.237030000000000074e-01, 1.713610000000000078e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.706809999999999494e-01, 1.652730000000000032e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.117929999999999646e-01, 1.579272000000000009e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.045965999999999951e+00, 1.493794000000000066e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.172177999999999942e+00, 1.396948000000000079e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.289469999999999894e+00, 1.289469999999999894e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.396948000000000079e+00, 1.172177999999999942e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.493794000000000066e+00, 1.045965999999999951e+00, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.579272000000000009e+00, 9.117929999999999646e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.652730000000000032e+00, 7.706809999999999494e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.713610000000000078e+00, 6.237030000000000074e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.761449000000000042e+00, 4.719789999999999819e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.795881000000000061e+00, 3.166619999999999990e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.816645999999999983e+00, 1.589359999999999939e-01, 0.000000000000000000e+00

0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.823585999999999929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00

